Date,actual,prediction,probability
2023-08-14,1,1,0.9314413070678711
2023-08-21,0,0,0.35443904995918274
2023-08-28,0,1,0.5219190716743469
2023-09-04,0,1,0.7736716866493225
2023-09-11,0,1,0.8179606795310974
2023-09-18,0,1,0.6181751489639282
2023-09-25,0,0,0.007528570014983416
2023-10-02,0,0,0.16930840909481049
2023-10-09,1,0,0.009614827111363411
2023-10-16,1,1,0.9449867606163025
2023-10-23,1,1,0.9891926646232605
2023-10-30,1,1,0.9880812168121338
2023-11-06,1,1,0.9933666586875916
2023-11-13,0,1,0.9999845027923584
2023-11-20,1,1,0.9182561635971069
2023-11-27,1,1,0.9949861764907837
2023-12-04,1,1,0.8245647549629211
2023-12-11,1,1,0.9745946526527405
2023-12-18,1,1,0.9991880059242249
2023-12-25,0,1,0.938172459602356
2024-01-01,0,1,0.9906471371650696
2024-01-08,0,1,0.5956279635429382
2024-01-15,0,1,0.8112362027168274
2024-01-22,0,0,0.16523133218288422
2024-01-29,0,0,0.0024478118866682053
2024-02-05,0,0,0.00023867569689173251
2024-02-12,1,1,0.949478030204773
2024-02-19,1,0,0.43321067094802856
2024-02-26,1,1,0.9677537083625793
2024-03-04,0,1,0.9825614094734192
2024-03-11,0,0,0.21864132583141327
2024-03-18,0,1,0.9823439121246338
2024-03-25,0,0,0.016398901119828224
2024-04-01,1,0,0.4068138003349304
2024-04-08,1,0,0.026584288105368614
2024-04-15,1,0,0.4366990029811859
2024-04-22,0,1,0.8705673813819885
2024-04-29,0,0,0.05707062780857086
2024-05-06,0,0,0.012815553694963455
2024-05-13,0,0,0.03979033976793289
2024-05-20,0,0,0.12685024738311768
2024-05-27,1,0,0.0029931305907666683
2024-06-03,1,1,0.5237200260162354
2024-06-10,1,1,0.8919601440429688
2024-06-17,1,0,0.4918953478336334
2024-06-24,0,1,0.9871066212654114
2024-07-01,0,0,0.13737528026103973
2024-07-08,0,1,0.9528232216835022
2024-07-15,1,0,0.1512071043252945
2024-07-22,0,1,0.5650283098220825
2024-07-29,0,0,0.002558510284870863
2024-08-05,0,0,0.09927414357662201
2024-08-12,0,1,0.761908233165741
2024-08-19,1,0,0.03656106814742088
2024-08-26,1,1,0.9854274392127991
2024-09-02,1,1,0.9708864092826843
2024-09-09,1,0,0.13658098876476288
2024-09-16,1,1,0.841244637966156
2024-09-23,1,1,0.6492372155189514
2024-09-30,1,1,0.9568653702735901
2024-10-07,1,1,0.9435767531394958
2024-10-14,1,1,0.7443739771842957
2024-10-21,1,0,0.4096226692199707
2024-10-28,1,1,0.994619607925415
2024-11-04,1,1,0.9990988969802856
2024-11-11,0,1,0.9731109738349915
2024-11-18,0,1,0.6979202628135681
2024-11-25,0,0,0.04941390082240105
2024-12-02,0,0,0.0014044911367818713
2024-12-09,0,0,0.0012799972901120782
2024-12-16,0,0,0.03513595461845398
2024-12-23,0,0,0.028780806809663773
2024-12-30,1,0,0.11254066973924637
2025-01-06,1,1,0.8235020637512207
2025-01-13,1,0,0.02544797770678997
2025-01-20,1,1,0.7728559374809265
2025-01-27,1,1,0.7379095554351807
2025-02-03,1,1,0.9985156655311584
2025-02-10,1,1,0.9900143146514893
2025-02-17,1,1,0.9991344809532166
2025-02-24,1,1,0.9998329877853394
2025-03-03,1,1,0.7634249925613403
2025-03-10,1,1,0.6125152707099915
2025-03-17,1,1,0.949207603931427
2025-03-24,1,1,0.9089232683181763
2025-03-31,1,1,0.9980190992355347
