Date,OEZAKLAF_YoY,USDZAR_Ent,PPP.ZA.Index_QS,LocalBonds_Ent,SA_CDS_Lambda_QS,XAULempZiev,US_RB_Lambda_QS,SA_RB_Lambda,SA_CDS_Lambda,US_NB_Lambda
2013-07-01,0.14797770629691384,-0.42980585377418723,0.3939380364335249,-1.0846864500384938,0.0,0.9360899950024828,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-07-08,0.14797770629691384,-0.42980585377418723,0.3939380364335249,-1.0846864500384938,0.0,0.6607463688574019,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-07-15,0.14797770629691384,-0.6896111119025243,0.3939380364335249,-0.00038559774263882945,0.0,1.2114336211475636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-07-22,0.14797770629691384,0.08980466248248227,0.3939380364335249,0.2706896153313267,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-07-29,0.17223907594557092,-0.42980585377418723,0.3939380364335249,0.8128400414792529,0.0,0.9360899950024828,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-08-05,0.17223907594557092,0.08980466248248227,0.3939380364335249,0.8128400414792529,0.0,1.2114336211475636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-08-12,0.17223907594557092,-0.42980585377418723,0.3939380364335249,1.3549904676271816,0.0,0.9360899950024828,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-08-19,0.17223907594557092,0.08980466248248227,0.3939380364335249,0.5417648284052898,0.0,1.486777247292647,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-08-26,0.17223907594557092,0.8692204368674912,0.3939380364335249,0.8128400414792529,0.0,2.037464499582811,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-09-02,0.17769195707181631,1.129025694995826,0.3939380364335249,0.8128400414792529,0.0,1.2114336211475636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-09-09,0.17769195707181631,0.8692204368674912,0.3939380364335249,1.626065680701147,0.0,1.486777247292647,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-09-16,0.17769195707181631,1.3888309531241607,0.3939380364335249,2.439291319923039,0.0,0.9360899950024828,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-09-23,0.17769195707181631,0.6094151787391541,0.3939380364335249,1.3549904676271816,0.0,1.2114336211475636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-09-30,0.15864638676130705,1.3888309531241607,0.3939380364335249,1.3549904676271816,0.0,1.2114336211475636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-10-07,0.15864638676130705,1.129025694995826,0.3939380364335249,1.3549904676271816,0.0,1.7621208734377278,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-10-14,0.15864638676130705,0.8692204368674912,0.3939380364335249,1.626065680701147,0.0,1.486777247292647,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-10-21,0.15864638676130705,0.8692204368674912,0.3939380364335249,1.626065680701147,0.0,1.486777247292647,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-10-28,0.12063427340298763,1.3888309531241607,0.3939380364335249,1.3549904676271816,0.0,1.7621208734377278,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-11-04,0.12063427340298763,0.6094151787391541,0.3939380364335249,0.8128400414792529,0.0,2.037464499582811,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-11-11,0.12063427340298763,1.129025694995826,0.3939380364335249,1.3549904676271816,0.0,2.037464499582811,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-11-18,0.12063427340298763,0.8692204368674912,0.3939380364335249,1.0839152545532185,0.0,1.486777247292647,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-11-25,0.12063427340298763,0.6094151787391541,0.3939380364335249,1.626065680701147,0.0,1.7621208734377278,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-12-02,0.06950363443659956,0.08980466248248227,0.3939380364335249,1.0839152545532185,0.0,2.037464499582811,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-12-09,0.06950363443659956,0.34960992061081936,0.3939380364335249,0.8128400414792529,0.0,1.486777247292647,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-12-16,0.06950363443659956,0.6094151787391541,0.3939380364335249,1.0839152545532185,0.0,1.7621208734377278,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-12-23,0.06950363443659956,0.8692204368674912,0.3939380364335249,0.5417648284052898,0.0,1.486777247292647,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2013-12-30,0.01726661379242258,0.6094151787391541,0.3939380364335249,1.3549904676271816,0.0,1.486777247292647,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-01-06,0.01726661379242258,-0.1700005956458525,0.3939380364335249,0.8128400414792529,0.0,1.486777247292647,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-01-13,0.01726661379242258,0.08980466248248227,0.3939380364335249,0.8128400414792529,0.0,1.486777247292647,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-01-20,0.01726661379242258,-0.1700005956458525,0.3939380364335249,-0.00038559774263882945,0.0,1.2114336211475636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-01-27,3.867052399507391e-05,0.8692204368674912,0.3939380364335249,-0.27146081081660195,0.0,1.2114336211475636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-02-03,-0.029280443937411367,0.08980466248248227,0.3939380364335249,0.2706896153313267,0.0,1.2114336211475636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-02-10,-0.029280443937411367,0.6094151787391541,0.3939380364335249,-0.00038559774263882945,0.0,0.6607463688574019,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-02-17,-0.029280443937411367,-0.1700005956458525,0.3939380364335249,-0.00038559774263882945,0.0,1.486777247292647,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-02-24,-0.029280443937411367,0.08980466248248227,0.3939380364335249,-0.5425360238905675,0.0,1.2114336211475636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-03-03,-0.06634423014334027,-0.1700005956458525,0.3939380364335249,-0.00038559774263882945,0.0,0.9360899950024828,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-03-10,-0.06634423014334027,-0.42980585377418723,0.3939380364335249,0.2706896153313267,0.0,0.6607463688574019,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-03-17,-0.06634423014334027,-0.42980585377418723,0.3939380364335249,0.2706896153313267,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-03-24,-0.06634423014334027,-0.42980585377418723,0.3939380364335249,0.2706896153313267,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-03-31,-0.08847186369911873,0.08980466248248227,0.3939380364335249,-0.5425360238905675,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-04-07,-0.08847186369911873,-0.1700005956458525,0.3939380364335249,0.2706896153313267,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-04-14,-0.08847186369911873,0.34960992061081936,0.3939380364335249,-0.27146081081660195,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-04-21,-0.08847186369911873,0.08980466248248227,0.3939380364335249,-0.00038559774263882945,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-04-28,-0.09171198146978628,0.08980466248248227,0.3939380364335249,-0.27146081081660195,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-05-05,-0.09171198146978628,-0.1700005956458525,0.3939380364335249,-0.5425360238905675,0.0,1.2114336211475636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-05-12,-0.09171198146978628,-0.1700005956458525,0.3939380364335249,-0.8136112369645306,0.0,1.2114336211475636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-05-19,-0.09171198146978628,-0.1700005956458525,0.3939380364335249,-0.8136112369645306,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-05-26,-0.09171198146978628,-0.42980585377418723,0.3939380364335249,-0.5425360238905675,0.0,0.9360899950024828,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-06-02,-0.07393084736246432,-0.42980585377418723,0.3939380364335249,-1.0846864500384938,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-06-09,-0.07393084736246432,-0.6896111119025243,0.3939380364335249,-0.8136112369645306,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-06-16,-0.07393084736246432,-0.42980585377418723,0.3939380364335249,-0.8136112369645306,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-06-23,-0.07393084736246432,-0.9494163700308591,0.3939380364335249,-0.8136112369645306,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-06-30,-0.03544457042794965,-0.6896111119025243,0.3939380364335249,-0.5425360238905675,0.0,0.6607463688574019,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-07-07,-0.03544457042794965,-1.7288321444158656,0.3939380364335249,-0.27146081081660195,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-07-14,-0.03544457042794965,-1.209221628159196,0.3939380364335249,-0.5425360238905675,0.0,0.9360899950024828,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-07-21,-0.03544457042794965,-1.7288321444158656,0.3939380364335249,-0.5425360238905675,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-07-28,0.025959612689335543,-1.209221628159196,0.3939380364335249,-0.27146081081660195,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-08-04,0.025959612689335543,-2.2484426606725374,0.3939380364335249,-1.0846864500384938,0.0,0.6607463688574019,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-08-11,0.025959612689335543,-1.7288321444158656,0.3939380364335249,-0.5425360238905675,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-08-18,0.025959612689335543,-1.4690268862875309,0.3939380364335249,-1.0846864500384938,0.0,0.6607463688574019,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-08-25,0.025959612689335543,-1.209221628159196,0.3939380364335249,-0.5425360238905675,0.0,0.9360899950024828,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-09-01,0.10079843046548621,-1.7288321444158656,0.3939380364335249,-0.27146081081660195,0.0,0.6607463688574019,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-09-08,0.10079843046548621,-1.7288321444158656,0.3939380364335249,-0.5425360238905675,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-09-15,0.10079843046548621,-2.2484426606725374,0.3939380364335249,-0.8136112369645306,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-09-22,0.10079843046548621,-1.4690268862875309,0.3939380364335249,-0.5425360238905675,0.0,0.6607463688574019,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-09-29,0.17808709338531237,-1.9886374025442028,0.3939380364335249,-0.5425360238905675,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-10-06,0.17808709338531237,-2.2484426606725374,0.3939380364335249,-0.5425360238905675,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-10-13,0.17808709338531237,-2.5082479188008744,0.3939380364335249,-0.27146081081660195,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-10-20,0.17808709338531237,-1.9886374025442028,0.3939380364335249,-0.8136112369645306,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-10-27,0.19831807263630982,-2.2484426606725374,0.3939380364335249,-0.00038559774263882945,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-11-03,0.2501599569669907,-1.7288321444158656,0.3939380364335249,-0.8136112369645306,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-11-10,0.2501599569669907,-2.2484426606725374,0.3939380364335249,-0.27146081081660195,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-11-17,0.2501599569669907,-1.9886374025442028,0.3939380364335249,-0.8136112369645306,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-11-24,0.2501599569669907,-2.5082479188008744,0.3939380364335249,-0.00038559774263882945,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-12-01,0.3012905959333788,-1.7288321444158656,0.3939380364335249,-0.8136112369645306,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-12-08,0.3012905959333788,-1.7288321444158656,0.3939380364335249,-0.00038559774263882945,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-12-15,0.3012905959333788,-1.4690268862875309,0.3939380364335249,-0.5425360238905675,0.0,0.9360899950024828,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-12-22,0.3012905959333788,-1.9886374025442028,0.3939380364335249,-0.5425360238905675,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2014-12-29,0.3246826656923446,-1.9886374025442028,0.3939380364335249,-0.8136112369645306,0.0,1.2114336211475636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-01-05,0.3246826656923446,-1.7288321444158656,0.3939380364335249,-0.5425360238905675,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-01-12,0.3246826656923446,-0.9494163700308591,0.3939380364335249,-0.5425360238905675,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-01-19,0.3246826656923446,-0.6896111119025243,0.3939380364335249,-0.00038559774263882945,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-01-26,0.3246826656923446,-1.7288321444158656,0.3939380364335249,-0.5425360238905675,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-02-02,0.3165428576343261,-1.7288321444158656,0.3939380364335249,-0.27146081081660195,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-02-09,0.3165428576343261,-1.4690268862875309,0.3939380364335249,-0.5425360238905675,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-02-16,0.3165428576343261,-0.42980585377418723,0.3939380364335249,-0.8136112369645306,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-02-23,0.3165428576343261,-0.9494163700308591,0.3939380364335249,-0.27146081081660195,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-03-02,0.28343043456335765,-1.209221628159196,0.3939380364335249,-0.5425360238905675,0.0,0.9360899950024828,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-03-09,0.28343043456335765,-2.2484426606725374,0.3939380364335249,-0.00038559774263882945,0.0,0.9360899950024828,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-03-16,0.28343043456335765,-1.9886374025442028,0.3939380364335249,-0.5425360238905675,0.0,0.9360899950024828,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-03-23,0.28343043456335765,-1.7288321444158656,0.3939380364335249,-0.27146081081660195,0.0,0.6607463688574019,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-03-30,0.24431193952724928,-1.4690268862875309,0.3939380364335249,0.2706896153313267,0.0,0.6607463688574019,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-04-06,0.24431193952724928,-1.7288321444158656,0.3939380364335249,-0.8136112369645306,0.0,1.2114336211475636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-04-13,0.24431193952724928,-1.7288321444158656,0.3939380364335249,-0.27146081081660195,0.0,0.6607463688574019,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-04-20,0.24431193952724928,-0.6896111119025243,0.3939380364335249,-0.5425360238905675,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-04-27,0.232457850122368,0.34960992061081936,0.3939380364335249,-0.00038559774263882945,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-05-04,0.1998195906275948,0.34960992061081936,0.3939380364335249,0.5417648284052898,0.0,0.6607463688574019,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-05-11,0.1998195906275948,0.08980466248248227,0.3939380364335249,-0.00038559774263882945,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-05-18,0.1998195906275948,0.6094151787391541,0.3939380364335249,-0.00038559774263882945,0.0,0.6607463688574019,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-05-25,0.1998195906275948,0.08980466248248227,0.3939380364335249,-0.00038559774263882945,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-06-01,0.13912665287460246,0.8692204368674912,0.3939380364335249,0.5417648284052898,0.0,0.9360899950024828,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-06-08,0.13912665287460246,0.6094151787391541,0.3939380364335249,0.2706896153313267,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-06-15,0.13912665287460246,0.8692204368674912,0.3939380364335249,-0.00038559774263882945,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-06-22,0.13912665287460246,0.34960992061081936,0.3939380364335249,-0.27146081081660195,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-06-29,0.051406391278480755,0.34960992061081936,0.3939380364335249,-0.27146081081660195,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-07-06,0.051406391278480755,-0.1700005956458525,0.3939380364335249,-0.27146081081660195,0.0,0.9360899950024828,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-07-13,0.051406391278480755,-0.1700005956458525,0.3939380364335249,-0.00038559774263882945,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-07-20,0.051406391278480755,-0.1700005956458525,0.3939380364335249,-0.27146081081660195,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-07-27,-0.022167990294482586,0.08980466248248227,0.3939380364335249,-0.27146081081660195,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-08-03,-0.0683199117108205,0.34960992061081936,0.3939380364335249,-0.00038559774263882945,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-08-10,-0.0683199117108205,0.34960992061081936,0.3939380364335249,-0.00038559774263882945,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-08-17,-0.0683199117108205,-0.1700005956458525,0.3939380364335249,0.2706896153313267,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-08-24,-0.0683199117108205,0.6094151787391541,0.3939380364335249,-0.8136112369645306,0.0,-1.5420026403032547,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-08-31,-0.20266625829947538,-0.1700005956458525,0.3939380364335249,-0.8136112369645306,0.0,-2.3680335187384998,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-09-07,-0.20266625829947538,-0.42980585377418723,0.3939380364335249,-0.8136112369645306,0.0,-1.2666590141581713,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-09-14,-0.20266625829947538,-0.9494163700308591,0.3939380364335249,-0.8136112369645306,0.0,-1.8173462664483355,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-09-21,-0.20266625829947538,-0.9494163700308591,0.3939380364335249,-1.0846864500384938,0.0,-1.2666590141581713,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-09-28,-0.32990015124520145,-0.9494163700308591,0.3939380364335249,-0.5425360238905675,0.0,-1.8173462664483355,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-10-05,-0.32990015124520145,-0.9494163700308591,0.3939380364335249,-0.00038559774263882945,0.0,-1.2666590141581713,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-10-12,-0.32990015124520145,-1.4690268862875309,0.3939380364335249,0.2706896153313267,0.0,-1.2666590141581713,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-10-19,-0.32990015124520145,-0.6896111119025243,0.3939380364335249,-0.5425360238905675,0.0,-0.9913153880130905,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-10-26,-0.32990015124520145,-0.1700005956458525,0.3939380364335249,-0.00038559774263882945,0.0,-1.2666590141581713,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-11-02,-0.43073893844939176,-1.209221628159196,0.3939380364335249,0.2706896153313267,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-11-09,-0.43073893844939176,-0.6896111119025243,0.3939380364335249,0.5417648284052898,0.0,-1.2666590141581713,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-11-16,-0.43073893844939176,-0.42980585377418723,0.3939380364335249,0.2706896153313267,0.0,-1.2666590141581713,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-11-23,-0.43073893844939176,0.34960992061081936,0.3939380364335249,0.2706896153313267,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-11-30,-0.4925382578801731,-0.1700005956458525,0.3939380364335249,0.2706896153313267,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-12-07,-0.4925382578801731,-0.1700005956458525,0.3939380364335249,0.8128400414792529,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-12-14,-0.4925382578801731,0.34960992061081936,0.3939380364335249,0.2706896153313267,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-12-21,-0.4925382578801731,0.8692204368674912,0.3939380364335249,0.2706896153313267,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2015-12-28,-0.5196446089860016,0.34960992061081936,0.3939380364335249,-0.27146081081660195,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-01-04,-0.5196446089860016,0.8692204368674912,0.3939380364335249,0.5417648284052898,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-01-11,-0.5196446089860016,0.08980466248248227,0.3939380364335249,0.8128400414792529,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-01-18,-0.5196446089860016,0.08980466248248227,0.3939380364335249,0.5417648284052898,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-01-25,-0.5196446089860016,0.08980466248248227,0.3939380364335249,0.8128400414792529,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-02-01,-0.5217783450788802,0.08980466248248227,0.3939380364335249,1.3549904676271816,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-02-08,-0.5217783450788802,0.08980466248248227,0.3939380364335249,1.0839152545532185,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-02-15,-0.5217783450788802,0.08980466248248227,0.3939380364335249,1.3549904676271816,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-02-22,-0.5217783450788802,0.6094151787391541,0.3939380364335249,0.8128400414792529,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-02-29,-0.5176689274185214,0.8692204368674912,0.3939380364335249,0.5417648284052898,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-03-07,-0.5176689274185214,1.129025694995826,0.3939380364335249,1.626065680701147,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
